time,values
1636632900000,64810.65
1636633800000,64822.94
1636634700000,64865.015
1636635600000,64951.925
1636636500000,64884.35
1636637400000,64807.41
1636638300000,64832.58
1636639200000,64689.97
1636640100000,64601.479999999996
1636641000000,64983.26
1636641900000,65288.0
1636642800000,65153.41
1636643700000,65075.369999999995
1636644600000,64803.134999999995
1636645500000,64796.69
1636646400000,64826.275
1636647300000,64844.9
1636648200000,64982.965
1636649100000,65047.925
1636650000000,65135.125
1636650900000,65087.145000000004
1636651800000,65061.15
1636652700000,65011.93
1636653600000,64886.575
1636654500000,64762.505000000005
1636655400000,64661.494999999995
1636656300000,64813.505000000005
1636657200000,64874.345
1636658100000,64970.92
1636659000000,65037.57
1636659900000,65112.365
1636660800000,65147.634999999995
1636661700000,65068.55
1636662600000,65005.35
1636663500000,64871.545
1636664400000,64784.5
1636665300000,64943.28
1636666200000,64904.795
1636667100000,64963.17
1636668000000,64959.945
1636668900000,65099.57
1636669800000,65227.065
1636670700000,65190.785
1636671600000,65123.8
1636672500000,65104.08
1636673400000,64968.055
1636674300000,64854.869999999995
1636675200000,64744.229999999996
1636676100000,64757.75
1636677000000,64840.369999999995
1636677900000,64844.770000000004
1636678800000,64671.06
1636679700000,64333.5
1636680600000,64854.67
1636681500000,65186.115000000005
1636682400000,65272.14
1636683300000,65331.645000000004
1636684200000,65096.375
1636685100000,65093.384999999995
1636686000000,64943.81
1636686900000,64949.895000000004
1636687800000,64843.34
1636688700000,64810.11
1636689600000,64785.64
1636690500000,64796.81
1636691400000,64949.03
1636692300000,64974.095
1636693200000,64966.765
1636694100000,64872.645000000004
1636695000000,64834.575
1636695900000,64742.91
1636696800000,64662.72
1636697700000,64670.16
1636698600000,64756.740000000005
1636699500000,64642.22
1636700400000,64459.83
1636701300000,64425.695
1636702200000,64474.770000000004
1636703100000,64346.34
1636704000000,64409.16
1636704900000,64622.305
1636705800000,64732.965
1636706700000,64856.59
1636707600000,64824.869999999995
1636708500000,64527.990000000005
1636709400000,64186.83
1636710300000,64055.67
1636711200000,63774.82
1636712100000,63983.96000000001
1636713000000,63930.08
1636713900000,63751.14
1636714800000,63747.84
1636715700000,63854.72
1636716600000,63869.29
1636717500000,63647.19
1636718400000,63695.76
1636719300000,64034.505000000005
1636720200000,63848.405
1636721100000,63774.54
1636722000000,63722.485
1636722900000,63445.0
1636723800000,63696.880000000005
1636724700000,63897.44
1636725600000,64040.494999999995
1636726500000,63815.265
1636727400000,63694.57
1636728300000,63602.34
1636729200000,63402.0
1636730100000,63121.535
1636731000000,63085.125
1636731900000,63280.195
1636732800000,63029.31
1636733700000,62955.56
1636734600000,62567.44
1636735500000,62693.39
1636736400000,63119.955
1636737300000,63202.06
1636738200000,63336.22
1636739100000,63445.955
1636740000000,63755.395000000004
1636740900000,63890.130000000005
1636741800000,63945.58
1636742700000,63829.79
1636743600000,63825.275
1636744500000,63669.705
1636745400000,63729.07
1636746300000,63831.565
1636747200000,64361.744999999995
1636748100000,64154.815
1636749000000,64102.735
1636749900000,64063.435
1636750800000,64245.195
1636751700000,64328.895000000004
1636752600000,64203.35
1636753500000,64098.285
1636754400000,64111.33500000001
1636755300000,64070.765
1636756200000,64048.985
1636757100000,63886.375
1636758000000,63968.765
1636758900000,63975.185
1636759800000,63960.46
1636760700000,64103.135
1636761600000,64285.205
1636762500000,64322.5
1636763400000,64348.354999999996
1636764300000,64318.685
1636765200000,64301.555
1636766100000,64165.995
1636767000000,64088.395000000004
1636767900000,63940.43
1636768800000,63837.58
1636769700000,63854.055
1636770600000,63935.25
1636771500000,63785.05
